Id,MeasurementTime,SensorName,SensorDescription,SensorDetails,Type,Units,CurrentValue,Lat,Long
13371058,2020-06-01T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9506,-31.64478,152.82822
13371059,2020-06-01T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.369137192,-31.64478,152.82822
13371060,2020-06-01T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.56392,-31.64478,152.82822
13371061,2020-06-01T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.376275204,-31.64478,152.82822
13371062,2020-06-01T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9932,-31.64478,152.82822
13371063,2020-06-01T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.143646343862,-31.64478,152.82822
13371064,2020-06-01T13:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.362,-31.64478,152.82822
13371065,2020-06-01T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.388511796,-31.64478,152.82822
13371066,2020-06-01T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.0006,-31.64478,152.82822
13371067,2020-06-01T13:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.15329161199,-31.64478,152.82822
13371068,2020-06-01T13:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.399728672,-31.64478,152.82822
13371069,2020-06-01T13:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.0394,-31.64478,152.82822
13371070,2020-06-01T13:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.114509596392,-31.64478,152.82822
13371071,2020-06-01T13:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.411965264,-31.64478,152.82822
13371072,2020-06-01T13:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.0089,-31.64478,152.82822
13371073,2020-06-01T13:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.104261499006,-31.64478,152.82822
13371074,2020-06-01T13:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.426241288,-31.64478,152.82822
13371075,2020-06-01T13:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.031520101874,-31.64478,152.82822
13371076,2020-06-01T13:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,19.0454,-31.64478,152.82822
13371077,2020-06-01T13:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.961190021774,-31.64478,152.82822
13371675,2020-06-01T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.4879,-31.64478,152.82822
13371676,2020-06-01T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.456832768,-31.64478,152.82822
13371677,2020-06-01T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.187150521981,-31.64478,152.82822
13371678,2020-06-01T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.4257,-31.64478,152.82822
13371679,2020-06-01T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.163137823204,-31.64478,152.82822
13371680,2020-06-01T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.166453384123,-31.64478,152.82822
13371681,2020-06-01T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.2507490087,-31.64478,152.82822
13371682,2020-06-01T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.5205,-31.64478,152.82822
13371683,2020-06-01T15:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.346498389179,-31.64478,152.82822
13371684,2020-06-01T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.5089,-31.64478,152.82822
13371685,2020-06-01T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.396332274507,-31.64478,152.82822
13371686,2020-06-01T15:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.437458164,-31.64478,152.82822
13371687,2020-06-01T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1977,-31.64478,152.82822
13371688,2020-06-01T15:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.415024412,-31.64478,152.82822
13371689,2020-06-01T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.402661981716,-31.64478,152.82822
13371690,2020-06-01T15:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.448,-31.64478,152.82822
13371691,2020-06-01T15:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.4126,-31.64478,152.82822
13371692,2020-06-01T15:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.394630092,-31.64478,152.82822
13371693,2020-06-01T14:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.346498389179,-31.64478,152.82822
13371694,2020-06-01T15:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.381373784,-31.64478,152.82822
13371695,2020-06-01T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.7891,-31.64478,152.82822
13371696,2020-06-01T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.320576731085,-31.64478,152.82822
13371697,2020-06-01T15:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.368117476,-31.64478,152.82822
13371698,2020-06-01T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.9668,-31.64478,152.82822
13371699,2020-06-01T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.212871236989,-31.64478,152.82822
13371700,2020-06-01T14:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.357920316,-31.64478,152.82822
13371701,2020-06-01T14:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.1988,-31.64478,152.82822
13371702,2020-06-01T14:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.347723156,-31.64478,152.82822
13371703,2020-06-01T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.5143,-31.64478,152.82822
13371704,2020-06-01T14:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.345683724,-31.64478,152.82822
13371705,2020-06-01T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,18.9554,-31.64478,152.82822
13371706,2020-06-01T14:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.350782304,-31.64478,152.82822
13371707,2020-06-01T14:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.355880884,-31.64478,152.82822
13371961,2020-06-01T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.152085953474,-31.64478,152.82822
13371962,2020-06-01T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0584,-31.64478,152.82822
13371963,2020-06-01T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.625085908,-31.64478,152.82822
13371964,2020-06-01T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.249241935555,-31.64478,152.82822
13371965,2020-06-01T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1834,-31.64478,152.82822
13371966,2020-06-01T16:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.594494428,-31.64478,152.82822
13371967,2020-06-01T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.233166488675,-31.64478,152.82822
13371968,2020-06-01T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.26,-31.64478,152.82822
13371969,2020-06-01T16:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.566962096,-31.64478,152.82822
13371970,2020-06-01T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.180820814772,-31.64478,152.82822
13371971,2020-06-01T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.37982,-31.64478,152.82822
13371972,2020-06-01T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3343,-31.64478,152.82822
13371973,2020-06-01T16:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.539429764,-31.64478,152.82822
13371974,2020-06-01T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.178309026197,-31.64478,152.82822
13371975,2020-06-01T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.507818568,-31.64478,152.82822
13371976,2020-06-01T16:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.4056,-31.64478,152.82822
13371977,2020-06-01T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.153793969705,-31.64478,152.82822
13371978,2020-06-01T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.482325668,-31.64478,152.82822
13371979,2020-06-01T16:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.4237,-31.64478,152.82822
13371980,2020-06-01T16:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.613,-31.64478,152.82822
13372253,2020-06-01T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3604,-31.64478,152.82822
13372255,2020-06-01T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.329920584584,-31.64478,152.82822
13372256,2020-06-01T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3186,-31.64478,152.82822
13372257,2020-06-01T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.353330454103,-31.64478,152.82822
13372258,2020-06-01T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.2088,-31.64478,152.82822
13372259,2020-06-01T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.349914421641,-31.64478,152.82822
13372260,2020-06-01T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1759,-31.64478,152.82822
13372261,2020-06-01T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1403,-31.64478,152.82822
13372262,2020-06-01T17:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.297367804652,-31.64478,152.82822
13372263,2020-06-01T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0416,-31.64478,152.82822
13372264,2020-06-01T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.24472071612,-31.64478,152.82822
13372265,2020-06-01T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.354837527248,-31.64478,152.82822
13372268,2020-06-01T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.816792516,-31.64478,152.82822
13372269,2020-06-01T17:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.782122172,-31.64478,152.82822
13372270,2020-06-01T17:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.74949126,-31.64478,152.82822
13372271,2020-06-01T17:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.685249152,-31.64478,152.82822
13372272,2020-06-01T17:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.65261824,-31.64478,152.82822
13372273,2020-06-01T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.42973,-31.64478,152.82822
13372274,2020-06-01T17:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.801,-31.64478,152.82822
13372526,2020-06-01T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.065379011865,-31.64478,152.82822
13372527,2020-06-01T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.007479408,-31.64478,152.82822
13372528,2020-06-01T18:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.187753351239,-31.64478,152.82822
13372529,2020-06-01T18:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.976887928,-31.64478,152.82822
13372530,2020-06-01T18:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.246026846179,-31.64478,152.82822
13372531,2020-06-01T18:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.949355596,-31.64478,152.82822
13372532,2020-06-01T18:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.914685252,-31.64478,152.82822
13372533,2020-06-01T18:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.331528129272,-31.64478,152.82822
13372534,2020-06-01T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1122,-31.64478,152.82822
13372535,2020-06-01T18:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.88409377200000006,-31.64478,152.82822
13372536,2020-06-01T18:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.85146286,-31.64478,152.82822
13372537,2020-06-01T18:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.1988,-31.64478,152.82822
13372538,2020-06-01T18:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.334039917847,-31.64478,152.82822
13372539,2020-06-01T18:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,34.323691348918,-31.64478,152.82822
13372540,2020-06-01T18:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.2959,-31.64478,152.82822
13372541,2020-06-01T18:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3984,-31.64478,152.82822
13372542,2020-06-01T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.37512,-31.64478,152.82822
13372543,2020-06-01T18:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3814,-31.64478,152.82822
13372544,2020-06-01T18:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.3405,-31.64478,152.82822
13372545,2020-06-01T18:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.988,-31.64478,152.82822
13372850,2020-06-01T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8656,-31.64478,152.82822
13372851,2020-06-01T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.072741232,-31.64478,152.82822
13372852,2020-06-01T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.29102,-31.64478,152.82822
13372853,2020-06-01T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,1.052,-31.64478,152.82822
13372854,2020-06-01T19:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.539008598088,-31.64478,152.82822
13372857,2020-06-01T19:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.072741232,-31.64478,152.82822
13372859,2020-06-01T19:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0564,-31.64478,152.82822
13373125,2020-06-01T20:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9239,-31.64478,152.82822
13373126,2020-06-01T20:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.980966792,-31.64478,152.82822
13373127,2020-06-01T20:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.31403,-31.64478,152.82822
13373128,2020-06-01T20:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/3,pressure,decibars,0.962,-31.64478,152.82822
13373129,2020-06-01T20:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.691323457276,-31.64478,152.82822
13373130,2020-06-01T20:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8355,-31.64478,152.82822
13373131,2020-06-01T20:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.002380828,-31.64478,152.82822
13373132,2020-06-01T20:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.61677357237,-31.64478,152.82822
13373133,2020-06-01T20:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9449,-31.64478,152.82822
13373134,2020-06-01T20:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.019716,-31.64478,152.82822
13373135,2020-06-01T20:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9608,-31.64478,152.82822
13373136,2020-06-01T20:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.784862463809,-31.64478,152.82822
13373137,2020-06-01T20:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.036031456,-31.64478,152.82822
13373138,2020-06-01T20:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.853,-31.64478,152.82822
13373139,2020-06-01T20:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.817415243741,-31.64478,152.82822
13373140,2020-06-01T20:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.048268048,-31.64478,152.82822
13373141,2020-06-01T20:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.8892,-31.64478,152.82822
13373142,2020-06-01T20:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,1.061524356,-31.64478,152.82822
13373143,2020-06-01T20:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.465563900155,-31.64478,152.82822
13373145,2020-06-01T20:00:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.596176906055,-31.64478,152.82822
13373420,2020-06-01T21:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.623103279579,-31.64478,152.82822
13373421,2020-06-01T21:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7248,-31.64478,152.82822
13373422,2020-06-01T21:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.628227328272,-31.64478,152.82822
13373423,2020-06-01T21:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.86166002,-31.64478,152.82822
13373424,2020-06-01T21:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.6326,-31.64478,152.82822
13373425,2020-06-01T21:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.571661849563,-31.64478,152.82822
13373426,2020-06-01T21:50:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/2,conductivity,Siemens per meter,4.28714,-31.64478,152.82822
13373427,2020-06-01T21:40:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.886133204,-31.64478,152.82822
13373428,2020-06-01T21:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/4,salinity,parts per thousand,33.792297357991004,-31.64478,152.82822
13373429,2020-06-01T21:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.7548,-31.64478,152.82822
13373430,2020-06-01T21:30:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.906527524,-31.64478,152.82822
13373431,2020-06-01T21:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,17.0127,-31.64478,152.82822
13373432,2020-06-01T21:20:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.926921844,-31.64478,152.82822
13373433,2020-06-01T21:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/1,temperature,degrees Celsius,16.9178,-31.64478,152.82822
13373434,2020-06-01T21:10:00Z,NSW_CH_01,Camden Haven,/feeds/20/datastreams/10,water depth,meters,0.949355596,-31.64478,152.82822
